Word,Index
authority,1161
within,1162
federation,1163
based,1164
respecting,1165
follows,1166
rishi,1167
sunak,1168
downing,1169
islamist,1170
far-right,1171
two,1172
side,1173
extremist,1174
coin,1175
loathed,1176
britain,1177
regular,1178
taking,1179
every,1180
8,1181
violence,1182
breaking,1183
moira,1184
leng,1185
attended,1186
vigil,1187
single,1188
worker,1189
remember,1190
four,1191
share,1192
story,1193
raise,1194
awareness,1195
happening,1196
awful,1197
oppression,1198
picture,1199
first-hand,1200
queuing,1201
02:30,1202
dead,1203
left,1204
sense,1205
solidarity,1206
sadness,1207
ok,1208
strongly,1209
labour,1210
rochdale,1211
constituency,1212
greater,1213
manchester,1214
george,1215
galloway,1216
withdrawn,1217
candidate,1218
azhar,1219
ali,1220
remark,1221
widely,1222
alleged,1223
antisemitic,1224
long,1225
campaigned,1226
cause,1227
related,1228
europa,1229
conference,1230
league,1231
gent,1232
maccabi,1233
haifa,1234
play,1235
door,1236
sport,1237
25-year-old,1238
aaron,1239
bushnell,1240
calmly,1241
embassy,1242
dc,1243
set,1244
dressed,1245
uniform,1246
complicit,1247
shouted,1248
free,1249
burned,1250
collapsed,1251
live-streamed,1252
self-immolation,1253
extreme,1254
act,1255
far,1256
beyond,1257
initial,1258
video,1259
removed,1260
shared,1261
suicide,1262
prompted,1263
campaigning,1264
passed,1265
nature,1266
inspire,1267
deadly,1268
friend,1269
hit,1270
closer,1271
closest,1272
surprise,1273
weight,1274
grieving,1275
processing,1276
dealing,1277
sudden,1278
spotlight,1279
knew,1280
san,1281
antonio,1282
texas,1283
lived,1284
2020,1285
late,1286
year,1287
stationed,1288
lackland,1289
base,1290
rippled,1291
organiser,1292
like,1293
shockwave,1294
initially,1295
lot,1296
shock,1297
felt,1298
attention,1299
something,1300
cared,1301
heavily,1302
mason,1303
escamilla,1304
chose,1305
comprehend,1306
sympathise,1307
safety,1308
25,1309
local,1310
microphone,1311
mourn,1312
escamila,1313
quiet,1314
friendly,1315
quirky,1316
guy,1317
drank,1318
root,1319
beer,1320
embraced,1321
leftist,1322
politics,1323
volunteered,1324
helped,1325
experiencing,1326
homelessness,1327
airman,1328
cat,1329
named,1330
sugar,1331
liked,1332
ring,1333
identified,1334
name,1335
met,1336
volunteer,1337
incredibly,1338
strong,1339
willed,1340
moment,1341
tough,1342
sara,1343
masoud,1344
32-year-old,1345
learning,1346
really,1347
devastating,1348
shocking,1349
feel,1350
relatability,1351
futility,1352
drove,1353
anarchist,1354
writing,1355
believed,1356
abolition,1357
hierarchal,1358
structure,1359
legal,1360
active,1361
mutual,1362
gravitated,1363
especially,1364
homeless,1365
outing,1366
clothing,1367
shy,1368
recalled,1369
soon,1370
learned,1371
engage,1372
closely,1373
tension,1374
political,1375
erupted,1376
attacked,1377
alive,1378
retaliatory,1379
destroying,1380
view,1381
engaged,1382
no-one,1383
grew,1384
orleans,1385
massachusetts,1386
tightly,1387
cloistered,1388
religious,1389
jesus,1390
childhood,1391
ashley,1392
schuman,1393
york,1394
2019,1395
distanced,1396
former,1397
psychological,1398
abuse,1399
2021,1400
abc,1401
parent,1402
employer,1403
declined,1404
youth,1405
belonged,1406
competitive,1407
performance,1408
spirit,1409
winter,1410
percussion,1411
photo,1412
six,1413
ago,1414
facebook,1415
page,1416
show,1417
young,1418
performer,1419
wearing,1420
colourful,1421
grin,1422
besides,1423
music,1424
etc,1425
brian,1426
spencer,1427
good,1428
dude,1429
lend,1430
5,1431
role,1432
cyber,1433
ohio,1434
linkedin,1435
opportunity,1436
skillbridge,1437
program,1438
allows,1439
transition,1440
job,1441
extend,1442
deepest,1443
sympathy,1444
celina,1445
noyes,1446
emphasis,1447
remembering,1448
rather,1449
learn,1450
hear,1451
sad,1452
fiery,1453
sum,1454
dad,1455
please,1456
acute,1457
threatened,1458
loom,1459
find,1460
money,1461
uncertain,1462
exit,1463
requires,1464
pay,1465
dollar,1466
navigate,1467
scammer,1468
misinformation,1469
onto,1470
list,1471
approved,1472
leave,1473
vast,1474
majority,1475
egyptian-israeli,1476
passport,1477
holder,1478
dependent,1479
seriously,1480
accompanying,1481
parallel,1482
system,1483
exists,1484
whereby,1485
broker,1486
depending,1487
range,1488
$,1489
"6,000",1490
£,1491
"4,800",1492
person,1493
"12,000",1494
exorbitant,1495
increasing,1496
flee,1497
europe,1498
hammads,1499
15-year-old,1500
son,1501
ibrahim,1502
syndrome,1503
particularly,1504
traumatic,1505
